Student_ID,Age,Gender,Nationality,Program,Major_Specialization,Year_of_Study,Enrollment_Type,GPA,High_School_GPA,SAT_Score,Credits_Completed,Credits_This_Semester,Scholarship_Status,Scholarship_Amount,Accommodation_Type,Distance_From_Campus_km,Attendance_Rate,Study_Hours_Per_Week,Part_Time_Job,Weekly_Work_Hours,Internship_Completed,Internship_Count,Clubs_Joined,Leadership_Role,Online_Courses_Taken,Research_Participation,Publications_Count,Exchange_Program,English_Proficiency_Score,Financial_Aid,Family_Income,Parental_Education_Level,Health_Insurance,Mental_Health_Support_Used,Academic_Probation,Dropout_Risk_Score,Graduation_Expected_Year,Employment_Offer,Starting_Salary_Offer
2468,32,Female,China,Economics,Civil,4,FullTime,2.91,3.13,1263,149,20,No,0,OnCampus,9.4,80.9,10,Yes,20,No,4,7,Yes,1,No,2,No,95.0,No,27428.0,PhD,No,No,No,0.847,2030,Yes,14545
2469,31,Male,USA,Computer Science,Finance,2,FullTime,2.91,3.84,948,37,12,No,0,OffCampus,38.2,61.3,,No,23,Yes,0,7,Yes,13,Yes,0,No,88.0,No,108444.0,Master,Yes,Yes,No,0.61,2026,Yes,50102
2470,18,Female,Canada,Mathematics,Cybersecurity,2,PartTime,2.58,3.79,1274,108,10,Yes,35777,WithFamily,13.6,97.4,15,No,1,Yes,2,7,No,4,No,3,Yes,91.0,No,60367.0,Master,Yes,No,No,0.711,2034,No,
2471,23,Female,France,Engineering,Robotics,4,FullTime,2.5,2.57,994,166,19,No,0,WithFamily,3.3,81.3,36,Yes,13,Yes,3,7,No,10,Yes,3,Yes,70.0,No,153117.0,Master,Yes,Yes,No,0.855,2028,Yes,88353
2472,20,Female,Brazil,Physics,Statistics,3,FullTime,2.43,3.51,,106,12,Yes,4944,OnCampus,2.7,81.0,19,Yes,5,No,2,4,Yes,6,Yes,1,Yes,100.0,Yes,195486.0,Master,Yes,No,No,0.281,2028,Yes,50410
2473,34,Male,France,Engineering,Data Science,1,PartTime,2.53,3.58,903,81,20,No,0,WithFamily,15.3,73.6,11,No,2,Yes,4,2,No,1,No,1,Yes,70.0,Yes,193781.0,,Yes,No,No,0.267,2029,No,
2474,20,Male,China,Engineering,Statistics,5,FullTime,2.77,2.74,,67,10,No,0,OnCampus,12.5,100.0,42,Yes,,No,0,0,Yes,5,No,0,Yes,77.0,No,147393.0,PhD,No,No,No,0.964,2030,Yes,
2475,31,Female,USA,Economics,Civil,5,FullTime,3.9,3.4,1455,106,20,No,0,WithFamily,32.1,,27,Yes,1,Yes,0,1,Yes,0,No,0,No,,Yes,200029.0,Master,Yes,No,No,0.804,2027,Yes,93032
2476,24,Male,Germany,Business,Robotics,3,PartTime,3.08,3.82,1420,53,19,No,0,OffCampus,16.6,76.6,40,No,23,Yes,2,1,Yes,13,No,0,Yes,108.0,No,253206.0,Master,No,No,No,0.491,2030,Yes,37477
2477,22,Male,Brazil,Economics,Data Science,4,FullTime,3.51,3.82,,25,13,Yes,29274,WithFamily,47.7,64.3,37,No,10,No,2,0,No,13,No,3,No,,Yes,,Master,Yes,No,No,0.868,2034,Yes,43299
2478,23,Male,UAE,AI,Cybersecurity,4,FullTime,2.71,2.88,1358,10,11,No,0,WithFamily,29.0,76.6,47,No,2,Yes,3,7,Yes,2,Yes,1,No,98.0,No,218838.0,HighSchool,Yes,No,No,0.644,2027,Yes,6997
2479,29,Female,Australia,Engineering,Data Science,2,FullTime,2.6,4.0,,42,12,Yes,,OffCampus,18.2,79.9,14,Yes,15,Yes,1,1,No,7,Yes,2,Yes,67.0,Yes,263850.0,PhD,Yes,No,No,0.785,2030,Yes,126785
2480,19,Female,Australia,Physics,Marketing,2,PartTime,3.69,2.91,1523,90,20,No,0,OffCampus,6.6,71.2,23,No,28,Yes,3,1,Yes,10,No,1,No,,Yes,290265.0,Bachelor,No,No,No,0.225,2027,No,0
2481,20,Male,USA,AI,Marketing,1,PartTime,3.19,3.23,1182,84,12,Yes,26164,OnCampus,4.9,72.8,16,No,14,Yes,0,0,No,9,No,1,Yes,97.0,No,124953.0,Bachelor,Yes,No,No,0.954,2033,No,0
2482,25,Female,Canada,Mathematics,Statistics,4,PartTime,2.02,3.83,1159,51,11,Yes,40166,OffCampus,,87.2,36,No,16,No,1,2,No,6,Yes,2,No,99.0,Yes,197349.0,HighSchool,No,No,No,1.0,2031,Yes,28958
2483,22,Male,China,Computer Science,Statistics,5,PartTime,3.86,2.71,1294,19,15,No,0,OnCampus,10.1,82.5,40,No,7,No,0,1,Yes,11,Yes,2,No,86.0,Yes,43401.0,Bachelor,Yes,No,No,0.319,2030,No,0
2484,20,Male,USA,Business,Robotics,1,FullTime,3.12,3.88,1283,42,16,Yes,15336,OffCampus,,86.6,32,No,9,Yes,0,1,Yes,8,No,0,Yes,67.0,Yes,,PhD,Yes,No,No,0.906,2028,No,0
2485,24,Male,USA,Mathematics,Cybersecurity,2,PartTime,2.36,2.69,1418,5,14,Yes,,WithFamily,10.4,73.7,38,Yes,16,No,3,2,No,0,No,3,No,75.0,Yes,175110.0,PhD,No,Yes,No,0.336,2033,Yes,54927
2486,29,Female,China,Engineering,Finance,5,FullTime,2.69,3.17,1520,44,20,Yes,,OnCampus,47.4,73.6,11,Yes,14,Yes,3,3,Yes,8,No,0,Yes,90.0,No,213110.0,Master,No,No,No,1.0,2027,Yes,541
2487,24,Male,Brazil,Business,Statistics,4,PartTime,3.07,2.8,948,93,18,No,0,WithFamily,31.4,71.6,26,No,1,No,1,3,Yes,9,Yes,3,Yes,112.0,No,190420.0,Master,Yes,No,No,0.818,2027,Yes,72244
2488,30,Male,USA,Engineering,Marketing,1,PartTime,2.57,2.68,963,16,11,Yes,9617,WithFamily,3.0,75.7,27,Yes,2,No,2,2,Yes,10,No,3,Yes,116.0,No,283288.0,PhD,Yes,No,No,0.669,2029,Yes,106426
2489,25,Female,UAE,Engineering,Cybersecurity,5,FullTime,2.23,,1338,40,18,Yes,32144,OffCampus,19.2,69.8,16,No,6,Yes,4,5,No,14,No,0,Yes,88.0,Yes,156470.0,PhD,No,No,No,0.812,2029,Yes,20963
2490,32,Female,China,Business,Statistics,5,PartTime,2.48,2.62,1209,41,13,Yes,7325,OffCampus,35.5,77.1,42,No,26,Yes,3,3,No,6,Yes,3,Yes,94.0,Yes,60665.0,HighSchool,Yes,No,Yes,0.177,2030,Yes,
2491,24,Female,Brazil,Mathematics,Marketing,3,FullTime,3.23,3.27,1018,62,9,Yes,1041,WithFamily,15.0,74.7,30,No,0,No,3,6,Yes,13,No,1,Yes,,No,292384.0,,No,No,No,0.325,2034,No,0
2492,30,Female,Germany,Computer Science,Civil,1,PartTime,2.37,2.84,,147,9,No,0,WithFamily,24.3,67.4,27,No,10,No,4,6,Yes,4,No,3,Yes,,Yes,114031.0,Bachelor,No,No,Yes,0.397,2033,Yes,148870
2493,24,Female,France,Computer Science,Civil,3,PartTime,3.49,3.06,1450,35,10,Yes,8848,OnCampus,,69.1,17,No,2,Yes,2,6,No,2,No,3,No,81.0,No,172160.0,PhD,Yes,No,No,0.922,2027,Yes,118521
2494,19,Male,India,AI,Robotics,5,FullTime,3.58,3.66,1592,126,17,No,0,OnCampus,42.7,,,Yes,1,No,1,1,No,6,No,3,No,92.0,Yes,114502.0,Master,No,No,Yes,0.841,2028,Yes,
2495,18,Female,UK,Mathematics,Finance,4,FullTime,2.47,3.54,1374,39,14,Yes,47817,OnCampus,49.1,72.2,26,No,6,No,1,6,Yes,1,No,2,Yes,112.0,No,53891.0,Bachelor,No,Yes,No,0.669,2033,Yes,141047
2496,21,Female,UAE,Engineering,Cybersecurity,1,FullTime,3.95,2.88,900,83,15,No,0,WithFamily,44.2,98.7,9,No,25,Yes,0,1,Yes,8,Yes,0,No,79.0,Yes,,,Yes,No,No,0.73,2029,No,0
2497,32,Female,UK,Physics,Civil,5,PartTime,4.0,2.84,1245,121,18,Yes,18134,WithFamily,,91.6,44,Yes,17,No,0,7,Yes,3,Yes,0,Yes,111.0,Yes,243575.0,Bachelor,Yes,No,No,0.891,2032,No,0
2498,32,Female,France,Physics,Statistics,5,FullTime,3.24,2.78,1160,160,18,No,0,OnCampus,31.6,89.5,27,No,26,Yes,4,6,No,14,Yes,3,No,,Yes,115070.0,HighSchool,No,No,No,0.042,2033,No,0
2499,22,Female,Canada,Computer Science,Data Science,2,FullTime,2.3,2.78,,130,14,No,0,OffCampus,20.4,,49,No,8,Yes,3,0,Yes,13,No,1,No,90.0,Yes,176828.0,PhD,No,No,No,0.947,2033,No,0
2500,28,Male,China,Engineering,Finance,2,FullTime,2.39,3.41,1587,146,13,Yes,20451,OffCampus,,86.8,34,No,,Yes,4,1,No,8,Yes,0,Yes,63.0,Yes,270245.0,HighSchool,No,No,No,0.27,2027,Yes,
2501,30,Female,Canada,Computer Science,Cybersecurity,1,PartTime,3.42,3.47,1003,28,10,No,0,OnCampus,46.1,,43,No,27,No,1,1,Yes,7,No,2,Yes,97.0,Yes,243985.0,HighSchool,Yes,No,No,0.895,2031,No,0
2502,31,Female,UK,Physics,Statistics,3,PartTime,2.24,3.36,1345,27,9,No,,OffCampus,29.3,82.0,23,Yes,1,No,1,5,No,6,No,3,No,79.0,Yes,250575.0,PhD,No,No,No,0.436,2026,No,0
2503,28,Female,UAE,Mathematics,Civil,3,PartTime,3.61,3.5,1066,42,12,No,0,OnCampus,36.7,80.1,8,No,18,Yes,2,3,Yes,11,Yes,0,Yes,,No,,HighSchool,No,No,No,0.977,2029,Yes,
2504,18,Male,Germany,Computer Science,Data Science,1,PartTime,2.82,3.3,1009,131,17,Yes,4808,WithFamily,,89.9,24,No,,No,3,1,Yes,11,No,2,Yes,,Yes,166654.0,PhD,No,No,No,0.517,2029,Yes,85216
2505,30,Male,Australia,Physics,Civil,1,PartTime,3.12,2.66,,59,17,No,0,OnCampus,42.4,64.4,10,Yes,24,No,0,7,No,13,No,1,Yes,114.0,No,294768.0,,Yes,No,No,0.487,2034,Yes,44517
2506,34,Male,France,Physics,Finance,3,FullTime,3.03,2.57,1134,13,18,Yes,1852,OnCampus,38.1,75.3,10,No,29,No,2,4,Yes,4,No,0,Yes,107.0,No,259696.0,HighSchool,Yes,No,No,0.931,2033,No,0
2507,31,Female,France,Mathematics,Finance,3,PartTime,2.18,3.12,1529,169,19,Yes,31943,OnCampus,18.3,,49,No,,No,3,5,Yes,3,Yes,0,Yes,86.0,Yes,221265.0,Bachelor,Yes,No,No,0.402,2028,No,0
2508,21,Female,USA,Physics,Civil,2,PartTime,3.54,2.74,1084,140,18,No,0,OffCampus,22.6,63.6,37,Yes,28,No,3,4,No,0,Yes,3,Yes,100.0,Yes,144113.0,PhD,No,No,No,0.295,2027,Yes,62739
2509,26,Male,India,Engineering,Robotics,2,FullTime,3.2,3.4,1466,145,19,No,,WithFamily,31.2,76.3,45,No,2,Yes,2,2,No,11,Yes,3,No,90.0,Yes,158518.0,Bachelor,No,No,No,0.038,2029,No,0
2510,32,Male,Germany,Mathematics,Data Science,1,PartTime,3.96,2.79,1000,76,12,No,0,OffCampus,16.8,,17,No,1,Yes,1,3,No,10,No,1,No,103.0,Yes,146417.0,PhD,Yes,No,No,0.555,2026,Yes,41001
2511,30,Female,Australia,Business,Cybersecurity,5,PartTime,2.11,3.67,1539,76,20,No,0,WithFamily,23.6,86.1,14,Yes,,No,1,3,Yes,13,No,2,No,71.0,Yes,159536.0,Bachelor,Yes,No,No,0.653,2029,No,0
2512,18,Male,China,Mathematics,Robotics,3,PartTime,3.6,3.55,1071,69,12,No,0,WithFamily,38.6,95.9,25,No,0,No,3,7,Yes,13,No,0,Yes,93.0,Yes,265623.0,HighSchool,Yes,No,No,0.363,2033,No,0
2513,26,Male,Brazil,Business,Finance,4,FullTime,2.65,3.14,944,177,20,Yes,29669,OffCampus,5.1,60.4,43,Yes,8,No,1,6,No,13,Yes,2,No,98.0,No,270171.0,Bachelor,Yes,No,No,0.057,2028,Yes,74469
2514,33,Male,Australia,Engineering,Civil,3,FullTime,3.28,3.39,1530,0,16,Yes,48468,OnCampus,25.4,74.9,44,No,13,Yes,4,5,No,0,Yes,1,Yes,65.0,No,153434.0,HighSchool,No,No,No,0.546,2032,Yes,88743
2515,28,Male,Germany,Physics,Cybersecurity,4,PartTime,3.3,2.63,1133,27,17,Yes,25169,WithFamily,10.4,89.0,36,Yes,13,No,1,1,No,12,Yes,1,No,,No,174402.0,Master,No,No,No,0.167,2032,Yes,63551
2516,25,Male,India,Engineering,Marketing,5,FullTime,3.66,3.75,1108,48,20,No,0,OnCampus,45.3,93.2,35,Yes,3,No,0,0,No,3,No,0,Yes,112.0,No,45684.0,Master,No,No,Yes,0.207,2026,Yes,143806
2517,26,Male,UAE,Engineering,Statistics,4,PartTime,2.4,3.2,,53,10,Yes,,WithFamily,12.8,64.9,19,No,9,Yes,0,1,Yes,8,No,1,No,86.0,Yes,247012.0,Master,Yes,No,No,0.353,2033,No,
2518,25,Male,Australia,Economics,Data Science,2,FullTime,2.9,2.94,1496,42,18,No,0,OffCampus,18.2,62.0,35,No,16,No,1,5,No,10,Yes,1,No,89.0,No,247469.0,Bachelor,Yes,No,No,0.981,2029,Yes,95737
2519,18,Male,Brazil,AI,Robotics,3,FullTime,3.46,3.13,,65,13,No,0,OffCampus,,,39,Yes,7,Yes,0,6,Yes,13,Yes,2,No,83.0,Yes,93529.0,HighSchool,Yes,No,No,0.589,2033,Yes,14153
2520,18,Male,UAE,Economics,Civil,4,PartTime,3.15,3.53,1175,84,18,No,0,OffCampus,3.5,86.4,29,No,26,Yes,0,0,No,8,No,2,No,69.0,Yes,237505.0,Master,No,No,No,0.565,2030,Yes,18301
2521,26,Female,UK,Computer Science,Civil,4,PartTime,3.78,3.6,1163,129,18,Yes,37667,OffCampus,18.5,87.2,37,Yes,2,No,1,0,Yes,12,No,1,No,116.0,No,29047.0,Master,No,No,No,0.253,2026,Yes,71761
2522,34,Female,USA,Computer Science,Finance,1,FullTime,2.17,3.12,966,23,11,Yes,45308,WithFamily,22.0,99.8,6,No,16,No,0,6,No,9,No,2,Yes,89.0,No,,Master,Yes,No,No,0.271,2029,Yes,110717
2523,19,Female,China,AI,Cybersecurity,3,PartTime,3.16,2.74,1033,156,18,Yes,6716,OnCampus,30.0,63.6,36,Yes,,Yes,4,7,No,14,Yes,2,No,63.0,Yes,78531.0,HighSchool,Yes,No,No,0.151,2031,Yes,86413
2524,19,Male,UK,Economics,Civil,5,PartTime,2.13,2.52,1162,105,12,Yes,6620,OnCampus,37.3,62.4,49,No,1,No,3,5,Yes,11,Yes,2,Yes,72.0,No,281076.0,Master,Yes,No,Yes,0.563,2034,Yes,48400
2525,22,Female,India,Business,Marketing,3,PartTime,3.17,3.97,1398,117,14,Yes,21022,WithFamily,25.2,98.6,8,Yes,7,No,4,3,No,12,No,0,No,72.0,No,288708.0,Master,Yes,No,No,0.398,2027,No,0
2526,27,Male,UAE,Computer Science,Marketing,3,PartTime,3.28,3.93,1199,127,10,Yes,21717,WithFamily,15.8,82.6,16,Yes,4,No,3,0,Yes,0,Yes,1,No,112.0,Yes,151869.0,Master,Yes,No,No,0.0,2030,No,0
2527,27,Male,China,Economics,Robotics,2,FullTime,3.83,2.53,1079,31,15,No,0,WithFamily,48.6,63.8,10,No,7,No,1,7,No,6,Yes,2,Yes,79.0,No,137636.0,,No,No,No,0.655,2034,No,0
2528,34,Female,India,Business,Statistics,2,PartTime,2.86,2.54,1114,74,11,Yes,16503,OffCampus,21.9,75.4,9,Yes,,No,2,7,No,10,Yes,1,No,118.0,No,57433.0,Master,Yes,No,No,0.099,2027,Yes,124594
2529,26,Female,Brazil,Physics,Civil,3,PartTime,3.24,3.29,1037,49,15,No,0,WithFamily,30.6,,48,Yes,28,No,4,1,No,12,Yes,1,No,67.0,No,299252.0,PhD,Yes,No,No,0.895,2027,No,0
2530,23,Female,Brazil,Computer Science,Cybersecurity,3,PartTime,3.76,3.35,1344,160,10,Yes,25725,OffCampus,15.9,69.9,5,Yes,,No,3,3,No,7,Yes,0,No,115.0,Yes,134907.0,Bachelor,No,No,No,0.108,2026,No,0
2531,34,Female,Australia,AI,Data Science,2,PartTime,3.27,2.72,1598,93,11,Yes,33331,OnCampus,40.4,71.0,21,No,3,No,2,1,No,13,No,2,No,89.0,Yes,20998.0,PhD,No,No,No,0.835,2033,Yes,73116
2532,27,Female,Germany,Economics,Finance,4,PartTime,3.49,3.76,1435,105,17,Yes,22954,WithFamily,43.8,92.4,43,No,0,Yes,4,0,No,0,No,0,No,100.0,Yes,144980.0,Bachelor,No,No,No,0.207,2034,Yes,99882
2533,32,Female,Brazil,Computer Science,Statistics,4,FullTime,3.72,3.1,1261,33,17,Yes,16307,OnCampus,43.7,77.8,8,No,6,Yes,3,2,Yes,10,Yes,3,No,76.0,Yes,55583.0,HighSchool,No,No,No,0.7,2030,Yes,94822
2534,23,Female,Germany,Mathematics,Finance,5,FullTime,2.3,3.44,1274,79,19,Yes,,OffCampus,24.3,65.5,25,No,5,No,4,2,No,9,Yes,1,No,,Yes,,Bachelor,No,No,No,0.817,2028,Yes,
2535,17,Male,UK,Business,Data Science,4,PartTime,3.97,2.69,1369,12,15,Yes,,WithFamily,24.1,90.6,23,No,25,Yes,2,6,No,11,No,3,No,84.0,No,147580.0,Bachelor,No,No,No,1.0,2029,Yes,49167
2536,26,Male,France,AI,Marketing,3,FullTime,2.06,3.05,1441,61,19,Yes,45809,OffCampus,32.8,93.4,8,Yes,14,No,3,1,No,0,Yes,0,Yes,92.0,Yes,196066.0,Bachelor,Yes,No,Yes,0.921,2029,Yes,
2537,27,Female,Brazil,AI,Statistics,5,PartTime,2.53,3.76,,173,17,Yes,39915,OffCampus,42.8,100.0,13,Yes,5,No,0,5,No,3,Yes,2,No,116.0,Yes,110738.0,Master,Yes,No,No,0.227,2028,No,0
2538,26,Male,UAE,Physics,Marketing,1,FullTime,3.55,2.89,1235,59,19,Yes,,OffCampus,22.7,66.8,44,No,13,Yes,4,1,Yes,12,No,3,No,91.0,No,255056.0,Bachelor,Yes,No,No,0.93,2028,No,0
2539,27,Female,Canada,Physics,Civil,1,PartTime,3.41,3.03,1161,175,13,Yes,44295,OnCampus,7.6,75.4,39,Yes,,No,1,6,No,10,No,3,Yes,100.0,No,,HighSchool,No,No,No,0.032,2028,No,0
2540,24,Male,Canada,Computer Science,Civil,1,FullTime,3.42,3.02,1322,59,12,No,0,OnCampus,10.9,64.5,26,No,20,No,2,2,No,10,No,1,Yes,82.0,Yes,,Master,Yes,Yes,No,0.778,2027,No,
2541,28,Male,UAE,Economics,Civil,3,FullTime,2.76,3.93,903,32,9,Yes,29287,OnCampus,27.4,94.0,,No,14,Yes,4,6,No,12,No,3,Yes,80.0,No,84236.0,PhD,Yes,No,No,0.833,2026,No,0
2542,27,Female,UAE,Business,Cybersecurity,4,FullTime,2.18,3.23,1595,161,14,No,0,OffCampus,8.2,65.9,44,No,2,Yes,3,2,Yes,1,Yes,3,Yes,73.0,Yes,37922.0,Bachelor,No,No,No,1.0,2026,No,
2543,20,Male,Canada,Mathematics,Marketing,2,FullTime,2.71,2.97,1558,150,17,Yes,17434,OnCampus,3.5,94.6,47,No,18,Yes,2,5,Yes,12,Yes,3,No,105.0,Yes,28591.0,Bachelor,No,No,No,0.134,2033,Yes,6141
2544,18,Male,Australia,Mathematics,Statistics,3,PartTime,2.97,3.13,1203,1,17,Yes,33223,WithFamily,10.0,65.6,6,Yes,4,Yes,1,5,Yes,8,No,3,Yes,96.0,Yes,273539.0,PhD,No,No,Yes,0.834,2033,Yes,
2545,21,Male,India,Mathematics,Cybersecurity,3,PartTime,3.39,3.3,,43,14,Yes,8817,OffCampus,48.4,,38,Yes,,Yes,2,0,No,1,Yes,2,Yes,113.0,No,201834.0,Bachelor,Yes,No,No,0.014,2026,No,0
2546,32,Female,USA,Business,Civil,1,FullTime,2.52,2.59,1164,142,16,No,0,OffCampus,,63.2,21,No,19,No,1,1,Yes,14,Yes,0,No,72.0,Yes,129985.0,,No,No,No,0.185,2033,No,
2547,19,Male,UAE,Computer Science,Cybersecurity,2,FullTime,2.53,,1025,110,9,No,0,WithFamily,23.5,78.2,47,Yes,22,No,1,1,Yes,3,No,0,Yes,70.0,No,97516.0,HighSchool,Yes,No,No,0.216,2027,No,0
2548,24,Female,Canada,Engineering,Finance,1,PartTime,2.91,2.96,1146,145,12,Yes,7193,OnCampus,35.6,60.8,23,No,2,Yes,4,4,No,13,Yes,0,Yes,92.0,No,296471.0,,No,No,No,0.201,2034,Yes,
2549,19,Male,China,Economics,Civil,1,FullTime,3.34,3.41,1041,159,16,Yes,44301,OffCampus,46.1,66.5,36,No,10,No,0,2,Yes,2,Yes,3,Yes,60.0,Yes,156244.0,PhD,No,No,No,0.539,2027,Yes,77528
2550,33,Male,Germany,Business,Civil,4,PartTime,2.68,,940,125,15,No,0,WithFamily,,,29,Yes,1,Yes,4,3,Yes,7,Yes,3,No,117.0,No,292337.0,HighSchool,Yes,Yes,No,0.343,2033,No,
2551,19,Male,Canada,AI,Finance,5,PartTime,3.84,3.3,999,152,15,Yes,23217,OffCampus,23.7,87.0,,No,3,No,2,2,Yes,0,No,3,No,80.0,Yes,273424.0,Master,No,No,No,0.376,2031,Yes,64874
2552,24,Female,UAE,Business,Cybersecurity,4,FullTime,2.86,4.0,1436,91,18,Yes,20167,WithFamily,28.3,64.6,10,No,13,No,2,1,Yes,0,No,0,Yes,83.0,Yes,200850.0,Master,Yes,No,No,0.777,2031,Yes,94485
2553,26,Female,France,AI,Data Science,3,FullTime,3.28,3.0,1092,179,15,Yes,31026,OnCampus,13.0,,19,No,18,Yes,1,5,No,13,No,0,No,96.0,Yes,57117.0,Master,No,No,No,0.566,2033,No,0
2554,31,Male,USA,Economics,Finance,3,FullTime,4.0,2.7,927,95,15,No,0,OnCampus,30.0,97.3,,No,28,No,2,5,Yes,9,Yes,0,Yes,64.0,No,26576.0,PhD,Yes,Yes,No,0.343,2033,Yes,22296
2555,30,Female,Germany,Computer Science,Civil,4,PartTime,3.75,3.9,1485,9,10,No,0,WithFamily,6.4,66.8,7,Yes,7,Yes,0,2,No,0,Yes,3,No,108.0,Yes,238093.0,Master,No,No,Yes,0.168,2028,Yes,68869
2556,17,Female,Brazil,Economics,Civil,2,FullTime,3.2,2.97,1083,138,18,No,0,WithFamily,,92.7,49,No,4,Yes,4,3,Yes,3,No,0,No,,No,127687.0,Master,Yes,No,No,0.011,2028,Yes,54640
2557,22,Male,Canada,AI,Data Science,4,FullTime,3.45,,1031,96,16,Yes,16936,OnCampus,49.0,62.9,13,Yes,,Yes,3,2,No,14,No,0,Yes,64.0,Yes,37876.0,Master,Yes,No,No,0.698,2034,Yes,47050
2558,22,Male,Germany,Economics,Marketing,5,FullTime,2.89,3.94,972,150,11,Yes,37208,OffCampus,12.3,98.0,20,No,,Yes,1,6,No,7,Yes,2,No,99.0,No,218033.0,Bachelor,Yes,Yes,No,0.499,2034,Yes,145243
2559,23,Male,UK,Mathematics,Cybersecurity,1,PartTime,2.35,3.37,1243,113,20,Yes,41512,OffCampus,42.1,97.9,20,Yes,9,No,3,0,Yes,6,Yes,3,Yes,117.0,No,254409.0,PhD,No,No,No,0.638,2026,Yes,41314
2560,32,Female,France,Mathematics,Marketing,2,PartTime,2.42,2.8,1477,73,10,Yes,39907,OffCampus,16.1,66.7,22,Yes,12,No,3,7,Yes,0,No,0,No,74.0,Yes,,Bachelor,Yes,No,No,0.823,2028,No,0
2561,34,Male,India,Physics,Robotics,1,FullTime,2.3,3.61,997,94,13,Yes,2485,OffCampus,36.2,74.9,36,No,13,No,4,0,Yes,0,No,2,Yes,68.0,No,152343.0,PhD,Yes,No,No,0.369,2034,Yes,68282
2562,21,Female,Brazil,Computer Science,Statistics,2,PartTime,3.51,3.54,1234,103,15,Yes,15384,OnCampus,6.6,69.9,13,Yes,3,No,4,4,Yes,2,No,1,No,95.0,Yes,800000.0,Master,No,No,No,0.643,2028,No,0
2563,22,Male,Brazil,AI,Data Science,3,FullTime,2.85,3.82,1264,32,13,No,0,OffCampus,,68.3,17,No,0,Yes,4,2,No,10,Yes,0,No,102.0,Yes,185944.0,PhD,No,No,No,0.799,2029,No,0
2564,34,Male,France,Business,Finance,3,FullTime,2.28,3.69,1519,102,11,No,0,WithFamily,4.2,93.2,48,No,26,Yes,1,6,No,6,No,0,No,66.0,Yes,298161.0,HighSchool,Yes,No,No,0.057,2028,Yes,54988
2565,24,Male,USA,Business,Robotics,4,FullTime,2.42,3.73,1209,63,16,Yes,41383,OnCampus,46.2,72.6,38,No,20,No,3,5,Yes,3,No,3,Yes,72.0,No,175662.0,HighSchool,No,No,Yes,0.616,2032,Yes,148301
2566,24,Female,UAE,Business,Civil,5,PartTime,2.41,4.0,1475,128,18,No,0,OffCampus,22.6,68.1,18,No,4,Yes,2,4,No,6,No,2,Yes,83.0,No,23574.0,HighSchool,Yes,No,No,0.858,2029,Yes,121594
2567,30,Male,Australia,AI,Data Science,1,FullTime,3.29,3.25,1198,147,9,Yes,4390,WithFamily,11.8,64.6,37,No,5,No,1,7,Yes,13,No,1,Yes,71.0,No,,PhD,Yes,No,Yes,0.111,2034,Yes,
2568,33,Male,Germany,Physics,Cybersecurity,3,PartTime,3.05,3.05,1544,128,12,No,0,WithFamily,44.7,91.8,25,Yes,28,Yes,4,2,No,11,Yes,1,Yes,110.0,Yes,90246.0,Bachelor,Yes,Yes,No,0.225,2027,No,0
2569,22,Male,Canada,Economics,Data Science,1,FullTime,3.37,3.84,933,114,20,Yes,32976,OnCampus,6.0,94.1,25,Yes,12,Yes,3,7,Yes,1,Yes,0,Yes,96.0,No,220010.0,Bachelor,No,No,Yes,0.071,2026,Yes,83715
2570,19,Male,France,Economics,Data Science,2,FullTime,3.41,3.14,966,56,16,Yes,14994,WithFamily,20.0,78.6,49,No,29,No,2,4,Yes,8,No,1,Yes,105.0,Yes,201839.0,Bachelor,Yes,No,No,0.902,2028,No,0
2571,17,Female,UAE,Business,Cybersecurity,5,PartTime,2.21,2.86,1330,110,15,No,0,WithFamily,10.9,86.8,46,Yes,16,No,4,1,Yes,7,No,0,No,72.0,No,,PhD,Yes,No,No,0.983,2031,Yes,144066
2572,34,Male,China,Computer Science,Finance,5,FullTime,2.53,3.76,917,36,19,Yes,24842,WithFamily,17.9,94.1,21,Yes,27,Yes,4,2,Yes,0,Yes,0,No,93.0,Yes,99195.0,Master,Yes,Yes,No,0.712,2031,Yes,
2573,33,Male,UAE,Mathematics,Robotics,4,PartTime,3.89,3.51,1497,15,12,No,,WithFamily,3.4,83.2,32,Yes,14,No,4,7,No,4,No,0,No,99.0,No,273934.0,Bachelor,No,No,Yes,0.11,2033,No,0
2574,30,Male,Germany,Economics,Statistics,3,PartTime,3.17,,1169,1,10,Yes,27420,OffCampus,22.3,95.3,25,Yes,0,Yes,1,1,No,14,Yes,2,Yes,81.0,No,200271.0,HighSchool,No,No,No,0.422,2034,No,0
2575,22,Male,Canada,Engineering,Marketing,2,FullTime,2.17,3.48,1209,95,10,Yes,19556,WithFamily,42.2,,9,No,25,Yes,0,0,No,1,Yes,1,No,102.0,Yes,297590.0,PhD,Yes,No,No,0.589,2033,No,0
2576,18,Male,Germany,Physics,Marketing,5,PartTime,2.19,3.5,1589,80,10,Yes,42513,OffCampus,6.2,72.7,18,No,17,No,4,2,Yes,4,No,0,No,117.0,No,191457.0,Master,Yes,No,No,0.332,2028,Yes,
2577,22,Female,UK,Economics,Data Science,2,FullTime,3.46,2.93,1441,171,11,No,0,OnCampus,48.8,70.8,25,Yes,4,Yes,0,2,No,13,Yes,3,Yes,73.0,No,199182.0,PhD,Yes,Yes,No,0.005,2028,Yes,
